Artikelnummer;Bestand;Reserviert
109993;0;0
109994;15;0
109995;0;0
109996;0;0
109997;2;7
109998;0;0
109999;12;0
110000;0;0
110001;0;0
110002;7;0
110003;0;0
110004;15;0
110005;0;0
110006;0;0
110007;2;7
110008;0;0
110009;12;0
110010;0;0
110011;8;0
110012;7;0
110013;0;0
110014;15;0
110015;0;0
110016;0;0
110017;2;7
110018;0;0
110019;12;0
110020;0;0
110021;0;0
110022;7;0
110023;0;0
110024;15;0
110025;0;0
110026;0;0
110027;2;7
110028;0;0
110029;12;0
110030;0;0
110031;0;0
110032;7;0
110033;0;0
110034;15;0
110035;0;0
110036;0;0
110037;2;7
110038;0;0
110039;12;0
110040;0;0
110041;0;0
110042;7;0
110043;0;0
110044;15;0
110045;0;0
110046;0;0
110047;2;7
110048;0;0
110049;12;0
110050;0;0
110051;0;0
110052;7;0
110053;0;0
110054;15;0
110055;0;0
110056;0;0
110057;2;7
110058;0;0
110059;12;0
110060;0;0
110061;0;0
110062;7;0
110063;0;0
110064;15;0
110065;0;0
110066;0;0
110067;2;7
110068;0;0
110069;12;0
110070;0;0
110071;0;0
110072;7;0
110073;0;0
110074;15;0
110075;0;0
110076;0;0
110077;2;7
110078;0;0
110079;12;0
110080;0;0
110081;0;0
110082;7;0
110083;0;0
110084;15;0
110085;0;0
110086;0;0
110087;2;7
110088;0;0
110089;12;0
110090;0;0
110091;0;0
110092;7;0
110093;0;0
110094;15;0
110095;0;0
110096;0;0
110097;2;7
110098;0;0
110099;12;0
110100;0;0
110101;0;0
110102;7;0
110103;0;0
110104;15;0
110105;0;0
110106;0;0
110107;2;7
110108;0;0
110109;12;0
110110;0;0
110111;8;0
110112;7;0
110113;0;0
110114;15;0
110115;0;0
110116;0;0
110117;2;7
110118;0;0
110119;12;0
110120;0;0
110121;0;0
110122;7;0
110123;0;0
110124;15;0
110125;0;0
110126;0;0
110127;2;7
110128;0;0
110129;12;0
110130;0;0
110131;0;0
110132;7;0
110133;0;0
110134;15;0
110135;0;0
110136;0;0
110137;2;7
110138;0;0
110139;12;0
110140;0;0
110141;0;0
110142;7;0
110143;0;0
110144;15;0
110145;0;0
110146;0;0
110147;2;7
110148;0;0
110149;12;0
110150;0;0
110151;0;0
110153;0;0
110154;15;0
110155;0;0
110156;0;0
110157;2;7
110158;0;0
110159;12;0
110160;0;0
110161;0;0
110162;7;0
110163;0;0
110164;15;0
110165;0;0
110166;0;0
110167;2;7
110168;0;0
110169;12;0
110170;0;0
110171;0;0
110172;7;0
110173;0;0
110174;15;0
110175;0;0
110176;0;0
110177;2;7
110178;0;0
110179;12;0
110180;0;0
110181;0;0
110182;7;0
110183;0;0
110184;15;0
110185;0;0
110186;0;0
110187;2;7
110188;0;0
110190;0;0
110191;0;0
110192;7;0
110193;0;0
110194;15;0
110195;0;0
110196;0;0
110197;2;7
110198;0;0
110199;12;0
110200;0;0
110201;0;0
110202;7;0
110203;0;0
110204;15;0
110205;0;0
110206;0;0
110207;2;7
110208;0;0
110209;12;0
110210;0;0
110211;8;0
110212;7;0
110213;0;0
110214;15;0
110215;0;0
110216;0;0
110217;2;7
110218;0;0
110219;12;0
110220;0;0
110221;0;0
110222;7;0
110223;0;0
110224;15;0
110225;0;0
110226;0;0
110227;2;7
110228;0;0
110229;12;0
110230;0;0
110231;0;0
110232;7;0
110233;0;0
110234;15;0
110235;0;0
110236;0;0
110237;2;7
110238;0;0
110239;12;0
110240;0;0
110241;0;0
110242;7;0
110243;0;0
110244;15;0
110245;0;0
110246;0;0
110247;2;7
110248;0;0
110249;12;0
110250;0;0
110251;0;0
110252;7;0
110253;0;0
110254;15;0
110255;0;0
110256;0;0
110257;2;7
110258;0;0
110259;12;0
110260;0;0
110261;0;0
110262;7;0
110263;0;0
110264;15;0
110265;0;0
110266;0;0
110267;2;7
110268;0;0
110269;12;0
110270;0;0
110271;0;0
110272;7;0
110273;0;0
110274;15;0
110275;0;0
110276;0;0
110277;2;7
110278;0;0
110279;12;0
110280;0;0
110281;0;0
110282;7;0
110283;0;0
110284;15;0
110285;0;0
110286;0;0
110287;2;7
110288;0;0
110289;12;0
110290;0;0
110291;0;0
110292;7;0
110293;0;0
110294;15;0
110295;0;0
110296;0;0
110297;2;7
110298;0;0
110299;12;0
110300;0;0
110301;0;0
110302;7;0
110303;0;0
110304;15;0
110305;0;0
110306;0;0
110307;2;7
110308;0;0
110309;12;0
110310;0;0
110311;8;0
110312;7;0
110313;0;0
110314;15;0
110315;0;0
110316;0;0
110317;2;7
110318;0;0
110319;12;0
110320;0;0
110321;0;0
110322;7;0
110323;0;0
110324;15;0
110325;0;0
110326;0;0
110327;2;7
110328;0;0
110329;12;0
110330;0;0
110331;0;0
110332;7;0
110333;0;0
110334;15;0
110335;0;0
110336;0;0
110337;2;7
110338;0;0
110339;12;0
110340;0;0
110341;0;0
110342;7;0
110343;0;0
110344;15;0
110345;0;0
110346;0;0
110347;2;7
110348;0;0
110349;12;0
110350;0;0
110351;0;0
110352;7;0
110353;0;0
110354;15;0
110355;0;0
110356;0;0
110357;2;7
110358;0;0
110359;12;0
110360;0;0
110361;0;0
110362;7;0
110363;0;0
110364;15;0
110365;0;0
110366;0;0
110367;2;7
110368;0;0
110369;12;0
110370;0;0
110371;0;0
110372;7;0
110373;0;0
110374;15;0
110375;0;0
110376;0;0
110377;2;7
110378;0;0
110379;12;0
110380;0;0
110381;0;0
110382;7;0
110383;0;0
110384;15;0
110385;0;0
110386;0;0
110387;2;7
110388;0;0
110389;12;0
110390;0;0
110391;0;0
110392;7;0
110393;0;0
110394;15;0
110395;0;0
110396;0;0
110397;2;7
110398;0;0
110399;12;0
110400;0;0
110401;0;0
110402;7;0
110403;0;0
110404;15;0
110405;0;0
110406;0;0
110407;2;7
110408;0;0
110409;12;0
110410;0;0
110411;8;0
110412;7;0
110413;0;0
110414;15;0
110415;0;0
110416;0;0
110417;2;7
110418;0;0
110419;12;0
110420;0;0
110421;0;0
110422;7;0
110423;0;0
110424;15;0
110425;0;0
110426;0;0
110427;2;7
110428;0;0
110429;12;0
110430;0;0
110431;0;0
110432;7;0
110433;0;0
110434;15;0
110435;0;0
110436;0;0
110437;2;7
110438;0;0
110439;12;0
110440;0;0
110441;0;0
110442;7;0
110443;0;0
110444;15;0
110445;0;0
110446;0;0
110447;2;7
110448;0;0
110449;12;0
110450;0;0
110451;0;0
110452;7;0
110453;0;0
110454;15;0
110455;0;0
110456;0;0
110457;2;7
110458;0;0
110459;12;0
110460;0;0
110461;0;0
110462;7;0
110463;0;0
110464;15;0
110465;0;0
110466;0;0
110467;2;7
110468;0;0
110469;12;0
110470;0;0
110471;0;0
110472;7;0
110473;0;0
110474;15;0
110475;0;0
110476;0;0
110477;2;7
110478;0;0
110479;12;0
110480;0;0
110481;0;0
110482;7;0
110483;0;0
110484;15;0
110485;0;0
110486;0;0
110487;2;7
110488;0;0
110489;12;0
110490;0;0
110491;0;0
110492;7;0
110493;0;0
110494;15;0
110495;0;0
110496;0;0
110497;2;7
110498;0;0
110499;12;0
110500;0;0
110501;0;0
110502;7;0
110503;0;0
110504;15;0
110505;0;0
110506;0;0
110507;2;7
110508;0;0
110509;12;0
110510;0;0
110511;8;0
110512;7;0
110513;0;0
110514;15;0
110515;0;0
110516;0;0
110517;2;7
110518;0;0
110519;12;0
110520;0;0
110521;0;0
110522;7;0
110523;0;0
110524;15;0
110525;0;0
110526;0;0
110527;2;7
110528;0;0
110529;12;0
110530;0;0
110531;0;0
110532;7;0
110533;0;0
110534;15;0
110535;0;0
110536;0;0
110537;2;7
110538;0;0
110539;12;0
110540;0;0
110541;0;0
110542;7;0
110543;0;0
110544;15;0
110545;0;0
110546;0;0
110547;2;7
110548;0;0
110549;12;0
110550;0;0
110551;0;0
110552;7;0
110553;0;0
110554;15;0
110555;0;0
110556;0;0
110557;2;7
110558;0;0
110559;12;0
110560;0;0
110561;0;0
110562;7;0
110563;0;0
110564;15;0
110565;0;0
110566;0;0
110567;2;7
110568;0;0
110569;12;0
110570;0;0
110571;0;0
110572;7;0
110573;0;0
110574;15;0
110575;0;0
110576;0;0
110577;2;7
110578;0;0
110579;12;0
110580;0;0
110581;0;0
110582;7;0
110583;0;0
110584;15;0
110585;0;0
110586;0;0
110587;2;7
110588;0;0
110589;12;0
110590;0;0
110591;0;0
110592;7;0
110593;0;0
110594;15;0
110595;0;0
110596;0;0
110597;2;7
110598;0;0
110599;12;0
110600;0;0
110601;0;0
110602;7;0
110603;0;0
110604;15;0
110605;0;0
110606;0;0
110607;2;7
110608;0;0
110609;12;0
110610;0;0
110611;8;0
110612;7;0
110613;0;0
110614;15;0
110615;0;0
110616;0;0
110617;2;7
110618;0;0
110619;12;0
110620;0;0
110621;0;0
110622;7;0
110623;0;0
110624;15;0
110625;0;0
110626;0;0
110627;2;7
110628;0;0
110629;12;0
110630;0;0
110631;0;0
110632;7;0
110633;0;0
110634;15;0
110635;0;0
110636;0;0
110637;2;7
110638;0;0
110639;12;0
110640;0;0
110641;0;0
110642;7;0
110643;0;0
110644;15;0
110645;0;0
110646;0;0
110647;2;7
110648;0;0
110649;12;0
110650;0;0
110651;0;0
110652;7;0
110653;0;0
110654;15;0
110655;0;0
110656;0;0
110657;2;7
110658;0;0
110659;12;0
110660;0;0
110661;0;0
110662;7;0
110663;0;0
110664;15;0
110665;0;0
110666;0;0
110667;2;7
110668;0;0
110669;12;0
110670;0;0
110671;0;0
110672;7;0
110673;0;0
110674;15;0
110675;0;0
110676;0;0
110677;2;7
110678;0;0
110679;12;0
110680;0;0
110681;0;0
110684;15;0
110685;0;0
110686;0;0
110687;2;7
110688;0;0
110689;12;0
110690;0;0
110691;0;0
110692;7;0
110693;0;0
110694;15;0
110695;0;0
110696;0;0
110697;2;7
110698;0;0
110699;12;0
110700;0;0
110701;0;0
110702;7;0
110703;0;0
110704;15;0
110705;0;0
110706;0;0
110707;2;7
110708;0;0
110709;12;0
110710;0;0
110711;8;0
110712;7;0
110713;0;0
110714;15;0
110715;0;0
110716;0;0
110717;2;7
110718;0;0
110719;12;0
110720;0;0
110721;0;0
110722;7;0
110723;0;0
110724;15;0
110725;0;0
110726;0;0
110727;2;7
110728;0;0
110729;12;0
110730;0;0
110731;0;0
110732;7;0
110733;0;0
110734;15;0
110735;0;0
110736;0;0
110737;2;7
110738;0;0
110739;12;0
110740;0;0
110741;0;0
110742;7;0
110743;0;0
110744;15;0
110745;0;0
110746;0;0
110747;2;7
110748;0;0
110749;12;0
110750;0;0
110751;0;0
110752;7;0
110753;0;0
110754;15;0
110755;0;0
110756;0;0
110757;2;7
110758;0;0
110759;12;0
110760;0;0
110761;0;0
110762;7;0
110763;0;0
110764;15;0
110765;0;0
110766;0;0
110767;2;7
110768;0;0
110769;12;0
110770;0;0
110771;0;0
110772;7;0
110773;0;0
110774;15;0
110775;0;0
110776;0;0
110777;2;7
110778;0;0
110779;12;0
110780;0;0
110781;0;0
110782;7;0
110783;0;0
110784;15;0
110785;0;0
110786;0;0
110787;2;7
110788;0;0
110789;12;0
110790;0;0
110791;0;0
110792;7;0
110793;0;0
110794;15;0
110795;0;0
110796;0;0
110797;2;7
110798;0;0
110799;12;0
110800;0;0
110801;0;0
110802;7;0
110803;0;0
110804;15;0
110805;0;0
110806;0;0
110807;2;7
110808;0;0
110809;12;0
110810;0;0
110811;8;0
110812;7;0
110813;0;0
110814;15;0
110815;0;0
110816;0;0
110817;2;7
110818;0;0
110819;12;0
110820;0;0
110821;0;0
110822;7;0
110823;0;0
110824;15;0
110825;0;0
110826;0;0
110827;2;7
110828;0;0
110829;12;0
110830;0;0
110831;0;0
110832;7;0
110833;0;0
110834;15;0
110835;0;0
110836;0;0
110837;2;7
110838;0;0
110839;12;0
110840;0;0
110841;0;0
110842;7;0
110843;0;0
110844;15;0
110845;0;0
110846;0;0
110847;2;7
110848;0;0
110849;12;0
110850;0;0
110851;0;0
110852;7;0
110853;0;0
110854;15;0
110855;0;0
110856;0;0
110857;2;7
110858;0;0
110859;12;0
110860;0;0
110861;0;0
110862;7;0
110863;0;0
110864;15;0
110865;0;0
110866;0;0
110867;2;7
110868;0;0
110869;12;0
110870;0;0
110871;0;0
110872;7;0
110873;0;0
110874;15;0
110875;0;0
110876;0;0
110877;2;7
110878;0;0
110879;12;0
110880;0;0
110881;0;0
110882;7;0
110883;0;0
110884;15;0
110885;0;0
110886;0;0
110887;2;7
110888;0;0
110889;12;0
110890;0;0
110891;0;0
110892;7;0
110893;0;0
110894;15;0
110895;0;0
110896;0;0
110897;2;7
110898;0;0
110899;12;0
110900;0;0
110901;0;0
110902;7;0
110903;0;0
110904;15;0
110905;0;0
110906;0;0
110907;2;7
110908;0;0
110909;12;0
110910;0;0
110911;8;0
110912;7;0
110913;0;0
110914;15;0
110915;0;0
110916;0;0
110917;2;7
110918;0;0
110919;12;0
110920;0;0
110921;0;0
110922;7;0
110923;0;0
110924;15;0
110925;0;0
110926;0;0
110927;2;7
110928;0;0
110929;12;0
110930;0;0
110931;0;0
110932;7;0
110933;0;0
110934;15;0
110935;0;0
110936;0;0
110937;2;7
110938;0;0
110939;12;0
110940;0;0
110941;0;0
110942;7;0
110943;0;0
110944;15;0
110945;0;0
110946;0;0
110947;2;7
110948;0;0
110949;12;0
110950;0;0
110951;0;0
110952;7;0
110953;0;0
110954;15;0
110955;0;0
110956;0;0
110957;2;7
110958;0;0
110959;12;0
110960;0;0
110961;0;0
110962;7;0
110963;0;0
110964;15;0
110965;0;0
110966;0;0
110967;2;7
110968;0;0
110969;12;0
110970;0;0
110971;0;0
110972;7;0
110973;0;0
110974;15;0
110975;0;0
110976;0;0
110977;2;7
110978;0;0
110979;12;0
110980;0;0
110981;0;0
110982;7;0
110983;0;0
110984;15;0
110985;0;0
110986;0;0
110987;2;7
110988;0;0
110989;12;0
110990;0;0
110991;0;0
110992;7;0
110993;0;0
110994;15;0
110995;0;0
110996;0;0
110997;2;7
110998;0;0
110999;12;0
111000;0;0
111001;0;0
111002;7;0
111003;0;0
111004;15;0
111005;0;0
111006;0;0
111007;2;7
111008;0;0
111009;12;0
111010;0;0
111011;8;0
111012;7;0
111013;0;0
111014;15;0
111015;0;0
111016;0;0
111017;2;7
111018;0;0
111019;12;0
111020;0;0
111021;0;0
111022;7;0
111023;0;0
111024;15;0
111025;0;0
111026;0;0
111027;2;7
111028;0;0
111029;12;0
111030;0;0
111031;0;0
111032;7;0
111033;0;0
111034;15;0
111035;0;0
111036;0;0
111037;2;7
111038;0;0
111039;12;0
111040;0;0
111041;0;0
111042;7;0
111043;0;0
111044;15;0
111045;0;0
111046;0;0
111047;2;7
111048;0;0
111049;12;0
111050;0;0
111051;0;0
111052;7;0
111053;0;0
111054;15;0
111055;0;0
111056;0;0
111057;2;7
111058;0;0
111059;12;0
111060;0;0
111061;0;0
111062;7;0
111063;0;0
111064;15;0
111065;0;0
111066;0;0
111067;2;7
111068;0;0
111069;12;0
111070;0;0
111071;0;0
111072;7;0
111073;0;0
111074;15;0
111075;0;0
111076;0;0
111077;2;7
111078;0;0
111079;12;0
111080;0;0
111081;0;0
111082;7;0
111083;0;0
111084;15;0
111085;0;0
111086;0;0
111087;2;7
111088;0;0
111089;12;0
111090;0;0
111091;0;0
111092;7;0
111093;0;0
111094;15;0
111095;0;0
111096;0;0
111097;2;7
111098;0;0
111099;12;0
111100;0;0
111101;0;0
111102;7;0
111103;0;0
111104;15;0
111105;0;0
111106;0;0
111107;2;7
111108;0;0
111109;12;0
111110;0;0
111111;8;0
111112;7;0
111113;0;0
111114;15;0
111115;0;0
111116;0;0
111117;2;7
111118;0;0
111119;12;0
111120;0;0
111121;0;0
111122;7;0
111123;0;0
111124;15;0
111125;0;0
111126;0;0
111127;2;7
111128;0;0
111129;12;0
111130;0;0
111131;0;0
111132;7;0
111133;0;0
111134;15;0
111135;0;0
111136;0;0
111137;2;7
111138;0;0
111139;12;0
111140;0;0
111141;0;0
111142;7;0
111143;0;0
111144;15;0
111145;0;0
111146;0;0
111147;2;7
111148;0;0
111149;12;0
111150;0;0
111151;0;0
111152;7;0
111153;0;0
111154;15;0
111155;0;0
111156;0;0
111157;2;7
111158;0;0
111159;12;0
111160;0;0
111161;0;0
111162;7;0
111163;0;0
111164;15;0
111165;0;0
111166;0;0
111167;2;7
111168;0;0
111169;12;0
111170;0;0
111171;0;0
111172;7;0
111173;0;0
111174;15;0
111175;0;0
111176;0;0
111177;2;7
111178;0;0
111179;12;0
111180;0;0
111181;0;0
111182;7;0
111183;0;0
111184;15;0
111185;0;0
111186;0;0
111187;2;7
111188;0;0
111189;12;0
111190;0;0
111191;0;0
111192;7;0
111193;0;0
111194;15;0
111195;0;0
111196;0;0
111197;2;7
111198;0;0
111199;12;0
111200;0;0
111201;0;0
111202;7;0
111203;0;0
111204;15;0
111205;0;0
111206;0;0
111207;2;7
111208;0;0
111209;12;0
111210;0;0
111211;8;0
111212;7;0
111213;0;0
111214;15;0
111215;0;0
111216;0;0
111217;2;7
111218;0;0
111219;12;0
111220;0;0
111221;0;0
111222;7;0
111223;0;0
111224;15;0
111225;0;0
111226;0;0
111227;2;7
111228;0;0
111229;12;0
111230;0;0
111231;0;0
111232;7;0
111233;0;0
111234;15;0
111235;0;0
111236;0;0
111237;2;7
111238;0;0
111239;12;0
111240;0;0
111241;0;0
111242;7;0
111243;0;0
111244;15;0
111245;0;0
111246;0;0
111247;2;7
111248;0;0
111249;12;0
111250;0;0
111251;0;0
111252;7;0
111253;0;0
111254;15;0
111255;0;0
111256;0;0
111257;2;7
111258;0;0
111259;12;0
111260;0;0
111261;0;0
111262;7;0
111263;0;0
111264;15;0
111265;0;0
111266;0;0
111267;2;7
111268;0;0
111269;12;0
111270;0;0
111271;0;0
111272;7;0
111273;0;0
111274;15;0
111275;0;0
111276;0;0
111277;2;7
111278;0;0
111279;12;0
111280;0;0
111281;0;0
111282;7;0
111283;0;0
111284;15;0
111285;0;0
111286;0;0
111287;2;7
111288;0;0
111289;12;0
111290;0;0
111291;0;0
111292;7;0
111293;0;0
111294;15;0
111295;0;0
111296;0;0
111297;2;7
111298;0;0
111299;12;0
111300;0;0
111301;0;0
111302;7;0
111303;0;0
111304;15;0
111305;0;0
111306;0;0
111307;2;7
111308;0;0
111309;12;0
111310;0;0
111311;8;0
111312;7;0
111313;0;0
111314;15;0
111315;0;0
111316;0;0
111317;2;7
111318;0;0
111319;12;0
9999900000;0;0
9999900001;0;0
9999900002;7;0
9999900003;0;0
9999900004;15;0
9999900005;0;0
9999999910;0;0
9999999911;8;0
9999999912;7;0
9999999960;0;0
9999999992;7;0
9999999993;0;0
9999999994;15;0
9999999995;0;0
9999999996;0;0
9999999997;2;7
9999999998;0;0
9999999999;12;0
